"city";"lat";"long";"country";"iso2";"admin_name";"capital";"population"
Dänikon;47.4469;8.4069;Switzerland;CH;Zürich;"";1869
Dëmskiy;53.5381;54.455;Russia;RU;Bashkortostan;"";1028
Dökmetepe;40.3122;36.2918;Turkey;TR;Tokat;minor;0
Dörflingen;47.7075;8.7202;Switzerland;CH;Schaffhausen;"";1028
Dörtdivan;40.7205;32.0631;Turkey;TR;Bolu;minor;0
Dörtyol;36.8392;36.2303;Turkey;TR;Hatay;minor;0
Döttingen;47.5706;8.2597;Switzerland;CH;Aargau;"";4057
Döşemealtı;37.0233;30.6025;Turkey;TR;Antalya;minor;0
Dübendorf;47.3981;8.6194;Switzerland;CH;Zürich;"";28002
Düdingen;46.8461;7.1906;Switzerland;CH;Fribourg;"";7961
Dürnten;47.2789;8.8433;Switzerland;CH;Zürich;"";7518
Dürrenroth;47.0892;7.791;Switzerland;CH;Bern;"";1061
Dürrenäsch;47.3219;8.1569;Switzerland;CH;Aargau;"";1255
Düvertepe;39.2373;28.44;Turkey;TR;Balıkesir;minor;0
Düzce;40.8417;31.1583;Turkey;TR;Düzce;admin;240633
Düziçi;37.2422;36.4548;Turkey;TR;Osmaniye;minor;0
Düzköy;40.8746;39.4154;Turkey;TR;Trabzon;minor;0
Dəvəçi;41.2012;48.9871;Azerbaijan;AZ;Şabran;admin;0
Ebnat-Kappel;47.2632;9.1234;Switzerland;CH;Sankt Gallen;"";5031
Eceabat;40.1842;26.3575;Turkey;TR;Çanakkale;minor;8912
Echallens;46.6333;6.6333;Switzerland;CH;Vaud;minor;5740
Echichens;46.5333;6.5;Switzerland;CH;Vaud;"";3059
Eckerö;60.2167;19.55;Finland;FI;Åland;minor;935
Eclépens;46.65;6.5333;Switzerland;CH;Vaud;"";1212
Ecublens;46.5276;6.5605;Switzerland;CH;Vaud;"";12854
Edincik;40.3423;27.8613;Turkey;TR;Balıkesir;minor;0
Edirne;41.6781;26.5594;Turkey;TR;Edirne;admin;180327
Edremit;39.5961;27.0244;Turkey;TR;Balıkesir;minor;0
Edremit;38.4207;43.2589;Turkey;TR;Van;minor;0
Eflani;41.4229;32.9576;Turkey;TR;Karabük;minor;0
Egerkingen;47.3219;7.7943999999999996;Switzerland;CH;Solothurn;"";3683
Egg;47.3019;8.6906;Switzerland;CH;Zürich;"";8596
Eggenwil;47.3706;8.3403;Switzerland;CH;Aargau;"";1053
Eggiwil;46.8757;7.7957;Switzerland;CH;Bern;"";2438
Eglisau;47.5733;8.5261;Switzerland;CH;Zürich;"";5170
Egliswil;47.3499;8.1863;Switzerland;CH;Aargau;"";1456
Egnach;47.5497;9.3833;Switzerland;CH;Thurgau;"";4711
Egvekinot;66.3221;-179.1837;Russia;RU;Chukotskiy Avtonomnyy Okrug;"";2248
Ehrendingen;47.4995;8.3443;Switzerland;CH;Aargau;"";4823
Eich;47.1506;8.1678;Switzerland;CH;Luzern;"";1626
Eichberg;47.343;9.5308;Switzerland;CH;Sankt Gallen;"";1524
Eiken;47.5331;7.9902999999999995;Switzerland;CH;Aargau;"";2289
Einsiedeln;47.1278;8.7431;Switzerland;CH;Schwyz;minor;15550
Ekazhevo;43.2122;44.8231;Russia;RU;Ingushetiya;"";19036
Ekibastuz;51.7298;75.3266;Kazakhstan;KZ;Pavlodar;"";159760
Ekinözü;38.0597;37.1879;Turkey;TR;Kahramanmaraş;minor;0
Elazığ;38.6667;39.2167;Turkey;TR;Elazığ;admin;421726
Elbaşı;38.6735;35.9675;Turkey;TR;Kayseri;minor;0
Elbeyli;36.6742;37.4667;Turkey;TR;Kilis;minor;0
Elbistan;38.2059;37.1983;Turkey;TR;Kahramanmaraş;minor;0
Elburgan;44.0842;41.8025;Russia;RU;Karachayevo-Cherkesiya;"";2498
Eldikan;60.8;135.1833;Russia;RU;Sakha (Yakutiya);"";1516
Eldivan;40.5297;33.499;Turkey;TR;Çankırı;minor;0
Eleja;56.4067;23.6875;Latvia;LV;Jelgavas Novads;"";1574
Elekmonar;51.4589;85.9878;Russia;RU;Altay;"";1895
Elektrogorsk;55.8833;38.7833;Russia;RU;Moskovskaya Oblast’;"";22950
Elektrostal;55.8;38.45;Russia;RU;Moskovskaya Oblast’;"";158508
Elektrougli;55.7167;38.2167;Russia;RU;Moskovskaya Oblast’;"";20823
Eleşkirt;39.798;42.6757;Turkey;TR;Ağrı;minor;0
Elgg;47.4914;8.8645;Switzerland;CH;Zürich;"";4903
Elgyay;62.4861;117.5064;Russia;RU;Sakha (Yakutiya);"";2027
Elin-Yurt;43.6717;44.9602;Russia;RU;Chechnya;"";8446
Elista;46.3167;44.2667;Russia;RU;Kalmykiya;admin;103132
Elistanzhi;42.9731;46.0203;Russia;RU;Chechnya;"";2797
Elmadağ;39.9208;33.2308;Turkey;TR;Ankara;minor;0
Elmalı;36.7358;29.9178;Turkey;TR;Antalya;minor;0
Elmalıdere;39.6372;42.32;Turkey;TR;Erzurum;minor;0
Elsau;47.5061;8.8028;Switzerland;CH;Zürich;"";3660
Elva;58.2275;26.4158;Estonia;EE;Tartumaa;minor;5669
Elvanlı;36.704;34.3737;Turkey;TR;Mersin;minor;0
El’khotovo;43.3333;44.2;Russia;RU;North Ossetia;"";12501
Embrach;47.5103;8.5933;Switzerland;CH;Zürich;"";9419
Emet;39.343;29.2585;Turkey;TR;Kütahya;minor;0
Eminbey;41.5476;42.782;Turkey;TR;Ardahan;minor;0
Eminkhyur;41.7658;48.3253;Russia;RU;Dagestan;"";3374
Emiralem;38.6097;27.1459;Turkey;TR;İzmir;minor;0
Emirdağ;39.0197;31.15;Turkey;TR;Afyonkarahisar;minor;37817
Emirgazi;37.9022;33.8372;Turkey;TR;Konya;minor;0
Emmen;47.0772;8.3;Switzerland;CH;Luzern;"";29292
Emmetten;46.9567;8.5181;Switzerland;CH;Nidwalden;"";1429
Endingen;47.5386;8.2903;Switzerland;CH;Aargau;"";2574
Endirey;43.1681;46.6529;Russia;RU;Dagestan;"";8105
Enerhodar;47.4989;34.6558;Ukraine;UA;Zaporiz’ka Oblast’;minor;53567
Enez;40.7247;26.0825;Turkey;TR;Edirne;minor;0
Engelberg;46.8206;8.4028;Switzerland;CH;Obwalden;"";4181
Engels;51.4667;46.1167;Russia;RU;Saratovskaya Oblast’;"";264990
Engure;57.1606;23.2244;Latvia;LV;Engures Novads;"";1310
Ennenda;47.0336;9.0775;Switzerland;CH;Glarus;"";2808
Ennetbaden;47.481700000000004;8.3167;Switzerland;CH;Aargau;"";3498
Ennetbürgen;46.9844;8.4139;Switzerland;CH;Nidwalden;"";4801
Ennetmoos;46.9567;8.3372;Switzerland;CH;Nidwalden;"";2193
Enonkoski;62.0889;28.9333;Finland;FI;Etelä-Savo;minor;1473
Enontekiö;68.3847;23.6389;Finland;FI;Lappi;minor;1861
Entlebuch;46.9928;8.0631;Switzerland;CH;Luzern;"";3315
Epalinges;46.55;6.6667;Switzerland;CH;Vaud;"";9611
Ependes;46.75;7.15;Switzerland;CH;Fribourg;"";1089
Erbaa;40.6689;36.5675;Turkey;TR;Tokat;minor;0
Erbek;51.6538;94.21;Russia;RU;Tyva;"";1231
Erciş;39.0259;43.3596;Turkey;TR;Van;minor;0
Erdek;40.3996;27.7935;Turkey;TR;Balıkesir;minor;0
Erdemli;36.605;34.3084;Turkey;TR;Mersin;minor;0
Erenler;40.755;30.3934;Turkey;TR;Sakarya;minor;0
Erentepe;39.0089;42.0436;Turkey;TR;Muş;minor;0
Ereğli;41.2583;31.425;Turkey;TR;Zonguldak;minor;175605
Ereğli;37.5058;34.0517;Turkey;TR;Konya;minor;145389
Erfelek;41.8793;34.9184;Turkey;TR;Sinop;minor;12049
Ergani;38.269;39.7545;Turkey;TR;Diyarbakır;minor;0
Eriswil;47.0831;7.85;Switzerland;CH;Bern;"";1396
Erken-Yurt;44.4481;41.9136;Russia;RU;Karachayevo-Cherkesiya;"";2206
Erkhirik;51.8894;107.8272;Russia;RU;Buryatiya;"";2261
Erkilet;38.8204;35.4401;Turkey;TR;Kayseri;minor;0
Erlach;47.0426;7.0974;Switzerland;CH;Bern;"";1384
Erlen;47.5497;9.2331;Switzerland;CH;Thurgau;"";3749
Erlenbach;47.3044;8.5922;Switzerland;CH;Zürich;"";5567
Erlenbach im Simmental;46.6608;7.5529;Switzerland;CH;Bern;"";1744
Erlinsbach;47.4067;8.0069;Switzerland;CH;Aargau;"";3556
Ermatingen;47.669200000000004;9.0797;Switzerland;CH;Thurgau;"";3455
Ermenek;36.6404;32.8918;Turkey;TR;Karaman;minor;0
Ersakon;44.4293;41.7741;Russia;RU;Karachayevo-Cherkesiya;"";2626
Ersigen;47.0917;7.5942;Switzerland;CH;Bern;"";2066
Ertil;51.8333;40.8;Russia;RU;Voronezhskaya Oblast’;"";10265
Ertuğrul;39.5758;27.7067;Turkey;TR;Balıkesir;minor;0
Eruh;37.7418;42.1742;Turkey;TR;Siirt;minor;0
Erzin;36.9539;36.2022;Turkey;TR;Hatay;minor;41368
Erzincan;39.7464;39.4914;Turkey;TR;Erzincan;admin;157452
Erzurum;39.9097;41.2756;Turkey;TR;Erzurum;admin;767848
Erçek;38.6511;43.644;Turkey;TR;Van;minor;0
Eschenbach;47.1328;8.3197;Switzerland;CH;Luzern;"";3589
Eschenz;47.65;8.8664;Switzerland;CH;Thurgau;"";1743
Eschlikon;47.461;8.959;Switzerland;CH;Thurgau;"";4372
Esendere;37.7156;44.598;Turkey;TR;Hakkâri;minor;0
Esençay;40.6681;36.3803;Turkey;TR;Amasya;minor;0
Esik;43.3552;77.4524;Kazakhstan;KZ;Almaty;"";36715
Esiroğlu;40.8733;39.6883;Turkey;TR;Trabzon;minor;0
Eskil;38.4017;33.4131;Turkey;TR;Aksaray;minor;0
Eskipazar;40.943;32.5309;Turkey;TR;Karabük;minor;0
Eskişehir;39.7767;30.5206;Turkey;TR;Eskişehir;admin;871187
Espiye;40.947;38.703;Turkey;TR;Giresun;minor;0
Espoo;60.21;24.66;Finland;FI;Uusimaa;minor;269802
Essertines-sur-Yverdon;46.7167;6.6333;Switzerland;CH;Vaud;"";1023
Esso;55.9274;158.7071;Russia;RU;Kamchatskiy Kray;"";1923
Estavayer-le-Lac;46.85;6.8472;Switzerland;CH;Fribourg;"";9712
Etagnières;46.6;6.6167;Switzerland;CH;Vaud;"";1115
Etili;39.9856;26.8967;Turkey;TR;Çanakkale;minor;0
Etimesgut;39.9533;32.6328;Turkey;TR;Ankara;minor;0
Etoy;46.4833;6.4167;Switzerland;CH;Vaud;"";2898
Ettingen;47.4809;7.5443999999999996;Switzerland;CH;Basel-Landschaft;"";5156
Ettiswil;47.1486;8.0172;Switzerland;CH;Luzern;"";2747
Eura;61.1333;22.0833;Finland;FI;Satakunta;minor;12128
Eurajoki;61.2;21.7333;Finland;FI;Satakunta;minor;5938
Evciler;38.0414;29.8867;Turkey;TR;Afyonkarahisar;minor;0
Evciler;39.7756;26.7717;Turkey;TR;Çanakkale;minor;0
Evensk;61.95;159.2333;Russia;RU;Magadanskaya Oblast’;"";2024
Evijärvi;63.3667;23.475;Finland;FI;Etelä-Pohjanmaa;minor;2499
Evilard;47.1514;7.2389;Switzerland;CH;Bern;"";2674
Evionnaz;46.1792;7.0225;Switzerland;CH;Valais;"";1265
Evolène;46.1128;7.4961;Switzerland;CH;Valais;"";1684
Evoron;51.3917;136.3367;Russia;RU;Khabarovskiy Kray;"";1153
Evren;39.024;33.8063;Turkey;TR;Ankara;minor;0
Evreşe;40.6667;26.8833;Turkey;TR;Çanakkale;minor;0
Eymir;40.0193;35.2079;Turkey;TR;Yozgat;minor;0
Eynesil;41.05;39.1333;Turkey;TR;Giresun;minor;13955
Eysins;46.3833;6.2;Switzerland;CH;Vaud;"";1608
Ezine;39.7856;26.3408;Turkey;TR;Çanakkale;minor;0
Ezinepazarı;40.5697;36.1392;Turkey;TR;Amasya;minor;0
Eğerci;41.0992;31.8174;Turkey;TR;Zonguldak;minor;0
Eğil;38.2575;40.0744;Turkey;TR;Diyarbakır;minor;0
Eğirdir;37.8743;30.8327;Turkey;TR;Isparta;minor;0
Eşen;36.4548;29.2815;Turkey;TR;Muğla;minor;0
Eşme;38.3998;28.969;Turkey;TR;Uşak;minor;0
Fahrwangen;47.2958;8.2431;Switzerland;CH;Aargau;"";2136
Faido;46.4833;8.8;Switzerland;CH;Ticino;"";2903
Fakel;57.635;53.025;Russia;RU;Udmurtiya;"";1772
Famagusta;35.1167;33.95;Cyprus;CY;Ammóchostos;admin;40920
Fanipal’;53.75;27.3333;Belarus;BY;Minskaya Voblasts’;"";17507
Fastiv;50.0747;29.9181;Ukraine;UA;Kyyivs’ka Oblast’;minor;45907
Fastovets;50.0572;30.0442;Ukraine;UA;Kyyivs’ka Oblast’;"";1024
Fatezh;52.0894;35.8589;Russia;RU;Kurskaya Oblast’;"";5951
Fatsa;41.0278;37.5014;Turkey;TR;Ordu;minor;0
Fedorivka;47.5455;36.5555;Ukraine;UA;Zaporiz’ka Oblast’;"";2214
Fedorivka;46.8006;32.8061;Ukraine;UA;Khersons’ka Oblast’;"";1222
Fehraltorf;47.3861;8.7547;Switzerland;CH;Zürich;"";6378
Feke;37.8145;35.9123;Turkey;TR;Adana;minor;0
Felahiye;39.0906;35.5672;Turkey;TR;Kayseri;minor;0
Felsberg;46.8331;9.4664;Switzerland;CH;Graubünden;"";2622
Ferenbalm;46.9487;7.2115;Switzerland;CH;Bern;"";1260
Ferizli;40.9408;30.4858;Turkey;TR;Sakarya;minor;0
Fershampenuaz;53.5167;59.8;Russia;RU;Chelyabinskaya Oblast’;"";4368
Fertesholmash;47.9808;22.9269;Ukraine;UA;Zakarpats’ka Oblast’;"";1070
Fethiye;36.6206;29.1142;Turkey;TR;Muğla;minor;157745
Feuerthalen;47.6922;8.6453;Switzerland;CH;Zürich;"";3636
Feusisberg;47.1869;8.7472;Switzerland;CH;Schwyz;"";5262
Fevzipaşa;37.0942;36.6372;Turkey;TR;Gaziantep;minor;0
Filyos;41.5538;32.0239;Turkey;TR;Zonguldak;minor;0
Finike;36.3;30.15;Turkey;TR;Antalya;minor;48131
Fischenthal;47.3322;8.9211;Switzerland;CH;Zürich;"";2504
Fischingen;47.4164;8.9667;Switzerland;CH;Thurgau;"";2791
Fislisbach;47.4386;8.2944;Switzerland;CH;Aargau;"";5544
Fiy;41.2853;47.565;Russia;RU;Dagestan;"";1609
Flaach;47.5764;8.6092;Switzerland;CH;Zürich;"";1375
Flawil;47.4053;9.1977;Switzerland;CH;Sankt Gallen;"";10520
Flims;46.8331;9.2831;Switzerland;CH;Graubünden;"";2834
Flums;47.0928;9.3439;Switzerland;CH;Sankt Gallen;"";4856
Flurlingen;47.6839;8.6283;Switzerland;CH;Zürich;"";1437
Flüeln;46.9146;8.646;Switzerland;CH;Uri;"";1972
Flühli;46.8831;8.0164;Switzerland;CH;Luzern;"";1961
Fokino;42.9667;132.4;Russia;RU;Primorskiy Kray;"";23077
Fokino;53.45;34.4167;Russia;RU;Bryanskaya Oblast’;"";12938
Fominki;55.9636;42.3686;Russia;RU;Vladimirskaya Oblast’;"";1305
Fontanka;46.5644;30.8586;Ukraine;UA;Odes’ka Oblast’;"";6260
Fontenais;47.4;7.0833;Switzerland;CH;Jura;"";1685
Forel;46.5379;6.7629;Switzerland;CH;Vaud;"";2078
Forssa;60.8167;23.6167;Finland;FI;Kanta-Häme;minor;17422
Founex;46.3364;6.1851;Switzerland;CH;Vaud;"";3774
Foça;38.6675;26.7581;Turkey;TR;İzmir;minor;0
Fraubrunnen;47.085;7.5269;Switzerland;CH;Bern;"";5106
Frauenfeld;47.558;8.8964;Switzerland;CH;Thurgau;"";21979
Frauenkappelen;46.9554;7.3334;Switzerland;CH;Bern;"";1240
Freienbach;47.2047;8.7578;Switzerland;CH;Schwyz;"";16269
Freienstein;47.5322;8.5847;Switzerland;CH;Zürich;"";2376
Freienwil;47.503;8.3265;Switzerland;CH;Aargau;"";1053
Frenkendorf;47.5031;7.7144;Switzerland;CH;Basel-Landschaft;"";6435
Fribourg;46.8;7.15;Switzerland;CH;Fribourg;admin;38365
Frick;47.5081;8.0222;Switzerland;CH;Aargau;"";5563
Froideville;46.5982;6.6918;Switzerland;CH;Vaud;"";2579
Frolovo;49.7714;43.6622;Russia;RU;Volgogradskaya Oblast’;"";36951
Frutigen;46.5831;7.6497;Switzerland;CH;Bern;"";6921
Fryazino;55.95;38.05;Russia;RU;Moskovskaya Oblast’;"";60437
Fulenbach;47.2775;7.8361;Switzerland;CH;Solothurn;"";1776
Fully;46.1333;7.1167;Switzerland;CH;Valais;"";8759
Furmanov;57.25;41.1;Russia;RU;Ivanovskaya Oblast’;"";33905
Fällanden;47.3717;8.64;Switzerland;CH;Zürich;"";8575
Fétigny;46.7961;6.9144;Switzerland;CH;Fribourg;"";1060
Fëdorovka;53.1788;55.1859;Russia;RU;Bashkortostan;"";4306
Föglö;60.0;20.4333;Finland;FI;Åland;minor;0
Füllinsdorf;47.5056;7.7297;Switzerland;CH;Basel-Landschaft;"";4484
Füzuli;39.6003;47.1431;Azerbaijan;AZ;Füzuli;admin;17500
Fındık;37.5132;41.9642;Turkey;TR;Şırnak;minor;0
Fındıklı;41.1333;41.0167;Turkey;TR;Rize;minor;16902
Gachnang;47.5331;8.85;Switzerland;CH;Thurgau;"";4364
Gafurovo;54.525;53.6961;Russia;RU;Bashkortostan;"";1083
Gagarin;55.55;35.0;Russia;RU;Smolenskaya Oblast’;"";29041
Gagatli;42.8014;46.2917;Russia;RU;Dagestan;"";3732
Gagino;55.2342;45.0436;Russia;RU;Nizhegorodskaya Oblast’;"";3891
Gais;47.3606;9.4511;Switzerland;CH;Appenzell Ausserrhoden;"";3086
Galenki;44.0728;131.7886;Russia;RU;Primorskiy Kray;"";4279
Galich;58.3833;42.35;Russia;RU;Kostromskaya Oblast’;"";16911
Gallipoli;40.4103;26.6708;Turkey;TR;Çanakkale;minor;0
Gamovo;57.8672;56.1031;Russia;RU;Permskiy Kray;"";6523
Gams;47.2;9.4333;Switzerland;CH;Sankt Gallen;"";3471
Gansingen;47.544200000000004;8.1347;Switzerland;CH;Aargau;"";1034
Garciems;57.1028;24.2053;Latvia;LV;Carnikavas Novads;"";1418
Gardene;56.6489;23.2158;Latvia;LV;Dobeles Novads;"";1149
Garkalne;57.0458;24.4186;Latvia;LV;Garkalnes Novads;admin;2019
Garovka Pervaya;48.4094;135.2181;Russia;RU;Khabarovskiy Kray;"";1705
Gatchina;59.5667;30.1333;Russia;RU;Leningradskaya Oblast’;"";94447
Gatlukay;44.8839;39.1928;Russia;RU;Adygeya;"";1555
Gauja;57.1403;24.2858;Latvia;LV;Carnikavas Novads;"";1261
Gavrilov Posad;56.5667;40.1167;Russia;RU;Ivanovskaya Oblast’;"";5657
Gavrilov-Yam;57.3;39.85;Russia;RU;Yaroslavskaya Oblast’;"";17057
Gay;51.4747;58.4543;Russia;RU;Orenburgskaya Oblast’;"";41619
Gay-Kodzor;44.8536;37.4372;Russia;RU;Krasnodarskiy Kray;"";2968
Gazi-Yurt;43.2602;44.8396;Russia;RU;Ingushetiya;"";1995
Gaziantep;37.0667;37.3833;Turkey;TR;Gaziantep;admin;2028563
Gaziemir;38.3239;27.1292;Turkey;TR;İzmir;minor;0
Gaziler;40.0847;43.4519;Turkey;TR;Iğdır;minor;0
Gaziler;40.4215;42.348;Turkey;TR;Erzurum;minor;0
Gazipaşa;36.2694;32.3179;Turkey;TR;Antalya;minor;0
Gdov;58.75;27.8167;Russia;RU;Pskovskaya Oblast’;"";3460
Gebenstorf;47.4795;8.2424;Switzerland;CH;Aargau;"";5414
Gebiz;37.1042;30.9378;Turkey;TR;Antalya;minor;0
Gebze;40.8028;29.4307;Turkey;TR;Kocaeli;minor;0
Gedikbaşı;39.4894;38.2474;Turkey;TR;Sivas;minor;0
Gedikler;39.0892;38.8075;Turkey;TR;Tunceli;minor;0
Gediksaray;40.4453;35.6263;Turkey;TR;Amasya;minor;0
Gediz;38.9939;29.3913;Turkey;TR;Kütahya;minor;0
Gegetuy;50.6453;105.2214;Russia;RU;Buryatiya;"";1253
Geldagana;43.2162;46.0381;Russia;RU;Chechnya;"";14111
Gelembe;39.1787;27.8485;Turkey;TR;Manisa;minor;0
Gelendost;38.1208;31.0153;Turkey;TR;Isparta;minor;0
Gelendzhik;44.5608;38.0767;Russia;RU;Krasnodarskiy Kray;"";77212
Gelterkinden;47.4653;7.8528;Switzerland;CH;Basel-Landschaft;"";6200
Gemerek;39.1834;36.0719;Turkey;TR;Sivas;minor;0
Gemetyube;43.5694;46.9139;Russia;RU;Dagestan;"";1516
Gemlik;40.4309;29.1597;Turkey;TR;Bursa;minor;0
Gencek;37.4498;31.5459;Turkey;TR;Konya;minor;0
General’skoye;51.5925;46.3422;Russia;RU;Saratovskaya Oblast’;"";2051
Geneva;46.2;6.15;Switzerland;CH;Genève;admin;201818
Genolier;46.4333;6.2167;Switzerland;CH;Vaud;"";1937
Genthod;46.2667;6.15;Switzerland;CH;Genève;"";2782
Genç;38.7477;40.5534;Turkey;TR;Bingöl;minor;0
Georgiyevsk;44.15;43.4667;Russia;RU;Stavropol’skiy Kray;"";67054
Gercüş;37.5625;41.3775;Turkey;TR;Batman;minor;0
Gerede;40.8008;32.1969;Turkey;TR;Bolu;minor;0
Gereykhanovskoye;41.6819;48.2292;Russia;RU;Dagestan;"";3490
Gergebil;42.505;47.0658;Russia;RU;Dagestan;"";5622
Gerger;38.0281;39.0342;Turkey;TR;Adıyaman;minor;0
Geriş;36.9625;31.7331;Turkey;TR;Antalya;minor;0
Gerlafingen;47.1722;7.5739;Switzerland;CH;Solothurn;"";5202
Germasógeia;34.7181;33.0856;Cyprus;CY;Lemesós;"";13421
Germenchik;43.5881;43.7664;Russia;RU;Kabardino-Balkariya;"";4235
Germenchik;43.5402;46.7251;Russia;RU;Dagestan;"";2290
Germencik;37.8706;27.6028;Turkey;TR;Aydın;minor;0
Geroldswil;47.4228;8.4108;Switzerland;CH;Zürich;"";4918
Geroskípou;34.7609;32.4484;Cyprus;CY;Páfos;"";7878
Gerpegezh;43.375;43.6389;Russia;RU;Kabardino-Balkariya;"";1301
Gersau;46.9911;8.5247;Switzerland;CH;Schwyz;minor;2332
Gerze;41.8036;35.2011;Turkey;TR;Sinop;minor;0
Gerzensee;46.8333;7.55;Switzerland;CH;Bern;"";1215
Gesi;38.7918;35.6592;Turkey;TR;Kayseri;minor;0
Geta;60.375;19.85;Finland;FI;Åland;minor;495
Gettnau;47.1403;7.9694;Switzerland;CH;Luzern;"";1170
Geuensee;47.1997;8.1069;Switzerland;CH;Luzern;"";2940
Gevaş;38.2921;43.1019;Turkey;TR;Van;minor;0
Geyikli;39.8047;26.2075;Turkey;TR;Çanakkale;minor;0
Geyikpınar;38.3176;41.8206;Turkey;TR;Bitlis;minor;0
Geyve;40.5075;30.2925;Turkey;TR;Sakarya;minor;0
Geçitli;37.5867;43.5616;Turkey;TR;Hakkâri;minor;0
Giaginskaya;44.8621;40.072;Russia;RU;Adygeya;minor;0
Giebenach;47.5231;7.7447;Switzerland;CH;Basel-Landschaft;"";1055
Giffers;46.7614;7.2103;Switzerland;CH;Fribourg;"";1634
Gilevka;52.8618;81.1018;Russia;RU;Altayskiy Kray;"";1232
Gilly;46.45;6.3;Switzerland;CH;Vaud;"";1322
Gimel;46.5102;6.3065999999999995;Switzerland;CH;Vaud;"";2238
Gingins;46.4167;6.1833;Switzerland;CH;Vaud;"";1221
Giresun;40.9;38.4167;Turkey;TR;Giresun;admin;135920
Girmeli;37.1111;41.4196;Turkey;TR;Mardin;minor;0
Gisikon;47.1239;8.3981;Switzerland;CH;Luzern;"";1387
Giswil;46.8359;8.1188;Switzerland;CH;Obwalden;"";3657
Givrins;46.4333;6.2;Switzerland;CH;Vaud;"";1026
Gland;46.4167;6.2667;Switzerland;CH;Vaud;"";13106
Glarus;47.0333;9.0667;Switzerland;CH;Glarus;admin;5996
Glattfelden;47.5608;8.4994;Switzerland;CH;Zürich;"";5189
Glazov;58.1333;52.65;Russia;RU;Udmurtiya;"";93056
Glembochino;56.1876;28.3785;Russia;RU;Pskovskaya Oblast’;minor;0
Gletterens;46.895;6.9375;Switzerland;CH;Fribourg;"";1070
Glinishchevo;53.3042;34.0722;Russia;RU;Bryanskaya Oblast’;"";4444
Glinka;54.6417;32.8739;Russia;RU;Smolenskaya Oblast’;"";2000
Glubokoye;56.6089;29.0207;Russia;RU;Pskovskaya Oblast’;minor;0
Glyadyanskoye;54.9075;65.0883;Russia;RU;Kurganskaya Oblast’;"";3964
Godby;60.23;19.9881;Finland;FI;Åland;minor;0
Goldach;47.4831;9.4664;Switzerland;CH;Sankt Gallen;"";9269
Golitsyno;55.6147;36.9872;Russia;RU;Moskovskaya Oblast’;"";17651
Golotl;42.4889;46.7361;Russia;RU;Dagestan;"";1491
Golubino;50.8257;37.7788;Russia;RU;Belgorodskaya Oblast’;"";1154
Golyshmanovo;56.3819;68.3715;Russia;RU;Tyumenskaya Oblast’;"";13424
Gommiswald;47.2404;9.0474;Switzerland;CH;Sankt Gallen;"";5164
Gonba;53.414;83.5716;Russia;RU;Altayskiy Kray;"";2293
Gonoda;42.4713;46.7851;Russia;RU;Dagestan;"";1417
Gonokhovo;52.9485;81.2986;Russia;RU;Altayskiy Kray;"";1787
Gonten;47.3283;9.3467;Switzerland;CH;Appenzell Innerrhoden;"";1455
Gontenschwil;47.2733;8.1472;Switzerland;CH;Aargau;"";2171
Goranboy;40.61;46.7872;Azerbaijan;AZ;Goranboy;admin;7400
Gorbatov;56.1333;43.0667;Russia;RU;Nizhegorodskaya Oblast’;"";1934
Gordeyevka;52.9583;31.9769;Russia;RU;Bryanskaya Oblast’;"";3014
Gordola;46.1884;8.8638;Switzerland;CH;Ticino;"";4697
Gorgier;46.9;6.7833;Switzerland;CH;Neuchâtel;"";2021
Gorishnyaya Vygnanka;49.0267;25.8067;Ukraine;UA;Ternopil’s’ka Oblast’;"";1202
Gorno-Altaysk;51.96;85.96;Russia;RU;Altay;admin;63214
Gornozavodsk;58.3833;58.3167;Russia;RU;Permskiy Kray;"";11375
Gornyak;51.0;81.4667;Russia;RU;Altayskiy Kray;"";12972
Gorod Maykop;44.609;40.1004;Russia;RU;Adygeya;minor;0
Gorod Shebekino;50.4167;36.9167;Russia;RU;Belgorodskaya Oblast’;minor;0
Gorodets;56.6503;43.4703;Russia;RU;Nizhegorodskaya Oblast’;"";30188
Gorodishche;53.2667;45.7;Russia;RU;Penzenskaya Oblast’;"";7885
Gorodovikovsk;46.0833;41.9333;Russia;RU;Kalmykiya;"";8798
Gorokhovets;56.2028;42.6925;Russia;RU;Vladimirskaya Oblast’;"";12799
Goryachiy Klyuch;44.6308;39.13;Russia;RU;Krasnodarskiy Kray;"";37475
Gossau;47.4164;9.25;Switzerland;CH;Sankt Gallen;"";18171
Gossau;47.3081;8.7567;Switzerland;CH;Zürich;"";9937
Goyty;43.1642;45.6228;Russia;RU;Chechnya;"";18939
Grabovo;53.3794;45.0619;Russia;RU;Penzenskaya Oblast’;"";8048
Grabs;47.1831;9.45;Switzerland;CH;Sankt Gallen;"";7068
Grandson;46.8085;6.6443;Switzerland;CH;Vaud;"";3357
Gravesano;46.05;8.9167;Switzerland;CH;Ticino;"";1386
Grayvoron;50.4833;35.6667;Russia;RU;Belgorodskaya Oblast’;minor;6449
Greifensee;47.3661;8.6786;Switzerland;CH;Zürich;"";5345
Grellingen;47.4422;7.5897;Switzerland;CH;Basel-Landschaft;"";1845
Gremyachinsk;58.5667;57.8333;Russia;RU;Permskiy Kray;"";8732
Grenchen;47.1931;7.3958;Switzerland;CH;Solothurn;"";17140
Greppen;47.055;8.4294;Switzerland;CH;Luzern;"";1118
